farmer_id,farmer_name,phone,group_id,enrolled_date
F-01654,Wasswa Nsengimana,+250781523615,G-0167,2023-04-06
F-01655,Habimana Omondi,+250785806457,G-0168,2024-11-29
F-01656,Achieng Otieno,+250781180995,G-0168,2025-06-10
F-01657,Kiptoo Masaba,+250780895511,G-0168,2025-02-18
F-01658,Ojok Kirya,+250786872638,G-0168,2025-04-01
F-01659,Otieno Barasa,+250780210997,G-0168,2024-06-20
F-01660,Wafula Masaba,+250785819886,G-0168,2024-03-05
F-01661,Habimana Wanyama,+250785922258,G-0169,2025-01-25
F-01662,Adhiambo Wanyonyi,+250789262932,G-0169,2024-04-25
F-01663,Barasa Kagabo,+250784320523,G-0169,2023-08-18
F-01664,Were Barasa,+250784647644,G-0169,2025-03-04
F-01665,Nafula Cherop,+250789984186,G-0169,2024-12-28
F-01666,Cheruiyot Kagabo,+250783484290,G-0169,2025-03-06
F-01667,Twagirayezu Ntawukuriryayo,+250780551745,G-0169,2025-05-24
F-01668,Namusoke Owor,+250788229430,G-0169,2023-03-23
F-01669,Mutesi Omondi,+250780338261,G-0169,2024-01-18
F-01670,Mugisha Wanyonyi,+250786950673,G-0169,2023-04-30
F-01671,Nafula Nandwa,+250784409061,G-0169,2024-06-24
F-01672,Odhiambo Chemutai,+250785796056,G-0170,2024-03-17
F-01673,Adhiambo Watulo,+250789309690,G-0170,2024-03-11
F-01674,Uwase Okello,+250789791995,G-0170,2025-03-24
F-01675,Jepkosgei Cherop,+250789521449,G-0170,2023-05-23
F-01676,Nekesa Watulo,+250784234152,G-0170,2023-12-13
F-01677,Wekesa Wangila,+250786325788,G-0170,2023-09-09
F-01678,Nekesa Kirya,+250783793891,G-0170,2023-10-02
F-01679,Mugisha Bizimana,+250781217417,G-0170,2023-03-12
F-01680,Nafula Masaba,+250788553506,G-0170,2024-06-26
F-01681,Auma Namulundu,+250781770555,G-0170,2024-05-04
F-01682,Wasswa Barasa,+250787574044,G-0170,2023-09-09
F-01683,Kiptoo Owor,+250786637856,G-0170,2024-02-07
F-01684,Uwimana Juma,+250782986557,G-0171,2024-03-28
F-01685,Ingabire Situma,+250789503763,G-0171,2024-09-27
F-01686,Niyonzima Barasa,+250783302322,G-0171,2023-08-17
F-01687,Ingabire Juma,+250784499788,G-0171,2025-03-28
F-01688,Jepkosgei Ntawukuriryayo,+250781884356,G-0171,2023-08-18
F-01689,Kirabo Otieno,+250787455432,G-0171,2025-06-15
F-01690,Mutesi Hakizimana,+250787055926,G-0171,2024-09-07
F-01691,Adhiambo Bizimana,+250780643097,G-0171,2024-09-14
F-01692,Jepkosgei Barasa,+250787469992,G-0171,2023-05-31
F-01693,Odhiambo Bizimana,+250782030664,G-0171,2024-09-22
F-01694,Nasimiyu Kagabo,+250785226846,G-0171,2023-09-13
F-01695,Atieno Uwimana,+250783442020,G-0171,2024-10-26
F-01696,Wasswa Wanyama,+250783121454,G-0171,2025-04-22
F-01697,Barasa Owor,+250784182169,G-0172,2023-08-10
F-01698,Were Namulundu,+250783565513,G-0172,2024-11-10
F-01699,Musimenta Chemutai,+250782660006,G-0172,2025-02-15
F-01700,Wafula Okello,+250781185711,G-0172,2024-09-24
F-01701,Naliaka Wangila,+250783789555,G-0172,2023-12-03
F-01702,Chelimo Wekesa,+250789627039,G-0172,2023-04-29
F-01703,Wafula Kiplagat,+250787613015,G-0172,2023-12-17
F-01704,Atieno Namulundu,+250781599269,G-0172,2025-05-29
F-01705,Chelimo Watulo,+250780728210,G-0172,2024-07-20
F-01706,Wafula Ntawukuriryayo,+250787168564,G-0172,2024-01-27
F-01707,Nekesa Okello,+250782497299,G-0173,2024-07-03
F-01708,Nabirye Nsengimana,+250788045974,G-0173,2024-11-28
F-01709,Nasimiyu Barasa,+250786076624,G-0173,2024-10-01
F-01710,Niyonzima Kagabo,+250789253723,G-0173,2024-06-10
F-01711,Nasimiyu Omondi,+250787663678,G-0173,2024-05-20
F-01712,Uwimana Sifuna,+250787580377,G-0173,2024-03-06
F-01713,Kipruto Wanyama,+250783314126,G-0174,2024-09-02
F-01714,Nafula Mutai,+250783242352,G-0174,2024-03-02
F-01715,Ojok Sifuna,+250780132365,G-0174,2025-06-03
F-01716,Nasimiyu Simiyu,+250788059706,G-0174,2024-09-30
F-01717,Barasa Mutai,+250783797869,G-0174,2023-12-20
F-01718,Amongi Okello,+250785266787,G-0174,2024-05-13
F-01719,Chepkoech Khaemba,+250786601741,G-0174,2025-04-14
F-01720,Wekesa Okello,+250789418390,G-0174,2023-09-06
F-01721,Barasa Wanyama,+250788176490,G-0174,2024-07-15
F-01722,Ingabire Wangila,+250785927337,G-0175,2023-09-14
F-01723,Masika Namulundu,+250787838896,G-0175,2023-03-04
F-01724,Niyonzima Juma,+250786438295,G-0175,2023-12-20
F-01725,Wafula Wangila,+250785998242,G-0175,2024-07-06
F-01726,Musimenta Okello,+250783778705,G-0175,2023-08-07
F-01727,Simiyu Makokha,+250789358039,G-0175,2023-03-31
F-01728,Amongi Rotich,+250789730983,G-0176,2025-03-24
F-01729,Mutesi Otieno,+250782787479,G-0176,2025-04-18
F-01730,Wekesa Namunyu,+250787519812,G-0176,2023-04-04
F-01731,Nanjala Wanyonyi,+250780613371,G-0176,2023-03-05
F-01732,Ingabire Okello,+250787023105,G-0176,2024-09-26
F-01733,Odhiambo Omondi,+250786946189,G-0176,2024-07-05
F-01734,Achieng Barasa,+250786849727,G-0176,2025-01-03
F-01735,Mutesi Namunyu,+250789873232,G-0176,2025-05-29
F-01736,Ndayisenga Mukamurenzi,+250786436323,G-0176,2023-09-04
F-01737,Wekesa Juma,+250789524703,G-0176,2023-04-30
F-01738,Ndayisenga Okello,+250781956982,G-0176,2024-02-26
F-01739,Ojok Rotich,+250784108708,G-0176,2023-12-09
F-01740,Nabirye Mukamurenzi,+250782643686,G-0177,2024-08-04
F-01741,Kipruto Cherop,+250783945447,G-0177,2023-11-21
F-01742,Nakato Wafula,+250780928649,G-0177,2024-02-18
F-01743,Chepkoech Makokha,+250781438531,G-0177,2024-11-20
F-01744,Wafula Wafula,+250785990383,G-0177,2023-03-10
F-01745,Namusoke Watulo,+250786272431,G-0177,2023-05-05
F-01746,Chepkoech Masaba,+250781226015,G-0177,2024-04-30
F-01747,Chelimo Wangila,+250789403702,G-0177,2024-11-11
F-01748,Namusoke Wekesa,+250784258737,G-0177,2025-02-23
F-01749,Uwimana Mukamurenzi,+250780416675,G-0177,2024-05-25
F-01750,Otieno Wafula,+250784126448,G-0177,2024-11-12
F-01751,Uwase Chemutai,+250786775638,G-0177,2023-04-29
F-01752,Otieno Cherop,+250784468946,G-0177,2023-10-31
F-01753,Wekesa Wafula,+250788351681,G-0177,2023-09-26
F-01754,Wanjiru Watulo,+250786743493,G-0178,2024-08-09
F-01755,Atieno Makokha,+250786016964,G-0178,2023-09-17
F-01756,Nakato Makokha,+250787726061,G-0178,2024-12-17
F-01757,Simiyu Chemutai,+250789532438,G-0178,2025-06-17
F-01758,Mugisha Wanyonyi,+250780914307,G-0178,2024-03-18
F-01759,Uwase Cherop,+250786509383,G-0178,2024-02-04
F-01760,Uwase Otieno,+250782522988,G-0179,2023-11-19
F-01761,Amongi Barasa,+250782371697,G-0179,2023-03-10
F-01762,Nekesa Wanyama,+250788552187,G-0179,2024-09-27
F-01763,Okello Sifuna,+250788127308,G-0179,2024-10-10
F-01764,Wanyama Mukamurenzi,+250787739636,G-0179,2024-11-18
F-01765,Ojok Namunyu,+250780785719,G-0179,2025-03-15
F-01766,Okello Mukamurenzi,+250785908747,G-0179,2025-04-03
F-01767,Niyonzima Khaemba,+250783410239,G-0180,2023-06-16
F-01768,Were Omondi,+250784475263,G-0180,2024-01-03
F-01769,Chepkoech Nabukenya,+250786186471,G-0180,2024-01-26
F-01770,Uwase Cherop,+250782155097,G-0180,2024-07-03
F-01771,Wanjiru Wafula,+250789907259,G-0180,2024-12-05
F-01772,Wasswa Cherop,+250781140878,G-0180,2024-03-12
F-01773,Mukamana Nandwa,+250782349359,G-0180,2024-04-14
F-01774,Atieno Kiplagat,+250788999953,G-0180,2024-11-28
F-01775,Nabirye Masaba,+250781243410,G-0181,2024-02-15
F-01776,Ndayisenga Kagabo,+250789806102,G-0181,2025-02-15
F-01777,Wanyama Hakizimana,+250788519935,G-0181,2023-04-20
F-01778,Amongi Nsengimana,+250780286548,G-0181,2023-10-05
F-01779,Odhiambo Otieno,+250781797655,G-0181,2024-06-26
F-01780,Okello Ntawukuriryayo,+250783830164,G-0181,2024-10-09
F-01781,Wasswa Wafula,+250788269216,G-0181,2024-09-18
F-01782,Amongi Bizimana,+250789391676,G-0181,2025-04-06
F-01783,Auma Namulundu,+250786937585,G-0181,2024-08-26
F-01784,Jepkosgei Nsengimana,+250789946531,G-0182,2023-05-14
F-01785,Barasa Wekesa,+250782871876,G-0182,2024-10-26
F-01786,Wafula Wangila,+250789647275,G-0182,2023-10-27
F-01787,Nanjala Barasa,+250789305240,G-0182,2024-05-20
F-01788,Niyonzima Otieno,+250780372283,G-0182,2025-01-07
F-01789,Chelimo Nsengimana,+250781696475,G-0182,2023-10-22
F-01790,Nanjala Mutai,+250788489549,G-0182,2024-02-20
F-01791,Habimana Watulo,+250789488141,G-0182,2024-11-25
F-01792,Adhiambo Rotich,+250780282988,G-0182,2023-03-04
F-01793,Mukamana Kirya,+250783763366,G-0182,2023-09-19
F-01794,Okello Wafula,+250786997772,G-0182,2023-10-05
F-01795,Kipruto Namulundu,+250785643831,G-0183,2025-03-23
F-01796,Mugisha Ntawukuriryayo,+250784390289,G-0183,2024-03-04
F-01797,Achieng Wanyonyi,+250784671119,G-0183,2024-04-04
F-01798,Nanjala Nabukenya,+250788331530,G-0183,2023-07-14
F-01799,Naliaka Uwimana,+250781938604,G-0183,2025-01-11
F-01800,Naliaka Mutai,+250782928113,G-0183,2023-09-15
F-01801,Wasswa Barasa,+250780765376,G-0183,2024-09-19
F-01802,Wekesa Kirya,+250784653961,G-0183,2025-03-02
F-01803,Namusoke Hakizimana,+250784985109,G-0183,2023-04-10
F-01804,Odhiambo Nabukenya,+250783003611,G-0184,2023-11-04
F-01805,Nasimiyu Chemutai,+250784316307,G-0184,2023-04-20
F-01806,Adhiambo Hakizimana,+250781840305,G-0184,2023-11-26
F-01807,Nabirye Okello,+250787428505,G-0184,2024-04-12
F-01808,Uwimana Juma,+250781793797,G-0184,2025-06-21
F-01809,Auma Barasa,+250785208791,G-0184,2023-10-19
F-01810,Okello Wanyonyi,+250788282968,G-0184,2025-03-19
F-01811,Chelimo Omondi,+250783786275,G-0184,2023-07-14
F-01812,Chepkoech Mukamurenzi,+250780421542,G-0184,2023-03-20
F-01813,Barasa Situma,+250784522780,G-0184,2023-06-10
F-01814,Chelimo Namulundu,+250789912483,G-0184,2024-04-13
F-01815,Auma Nandwa,+250783070604,G-0184,2023-10-08
F-01816,Kiptoo Mutai,+250785294955,G-0184,2023-11-13
F-01817,Wekesa Ntawukuriryayo,+250786103921,G-0185,2025-01-31
F-01818,Wasswa Wanyama,+250785628824,G-0185,2024-02-22
F-01819,Uwimana Bizimana,+250785089455,G-0185,2025-03-09
F-01820,Ojok Kiplagat,+250787600210,G-0185,2025-02-15
F-01821,Kirabo Owor,+250783112133,G-0185,2025-03-23
F-01822,Jepkosgei Kirya,+250782279250,G-0185,2025-03-30
F-01823,Amongi Omondi,+250789944161,G-0186,2024-05-12
F-01824,Nakato Kagabo,+250783959454,G-0186,2023-12-20
F-01825,Nasimiyu Barasa,+250786506716,G-0186,2024-03-14
F-01826,Otieno Otieno,+250786250162,G-0186,2023-04-14
F-01827,Wasswa Nandwa,+250785065354,G-0186,2025-06-25
F-01828,Niyonzima Wanyonyi,+250789785402,G-0186,2023-04-08
F-01829,Ndayisenga Nandwa,+250781273744,G-0186,2024-07-02
F-01830,Atieno Chemutai,+250780851264,G-0186,2024-02-06
F-01831,Ojok Sifuna,+250784308500,G-0186,2024-03-18
F-01832,Nasimiyu Wafula,+250787566108,G-0187,2024-12-15
F-01833,Okello Nandwa,+250789331693,G-0187,2023-05-13
F-01834,Wafula Sifuna,+250787574364,G-0187,2023-09-28
F-01835,Nanjala Nabukenya,+250783766823,G-0187,2023-08-07
F-01836,Chelimo Wanyonyi,+250781709922,G-0187,2023-10-31
F-01837,Niyonzima Mutai,+250789364755,G-0187,2023-04-21
F-01838,Musimenta Wanyonyi,+250787247598,G-0187,2023-07-09
F-01839,Mutesi Rotich,+250788787021,G-0187,2024-02-01
F-01840,Nakato Nsengimana,+250784991526,G-0187,2024-12-16
F-01841,Uwase Simiyu,+250781403681,G-0187,2023-03-11
F-01842,Ojok Hakizimana,+250785736310,G-0187,2023-04-06
F-01843,Wafula Rotich,+250780092463,G-0188,2024-10-29
F-01844,Wafula Kagabo,+250783389309,G-0188,2023-05-27
F-01845,Wafula Khaemba,+250787517072,G-0188,2023-11-25
F-01846,Ojok Masaba,+250785381167,G-0188,2023-08-23
F-01847,Twagirayezu Sifuna,+250786124650,G-0188,2024-11-11
F-01848,Wekesa Hakizimana,+250781179641,G-0188,2024-11-19
F-01849,Nabirye Bizimana,+250782231955,G-0188,2024-07-08
F-01850,Wanyama Kirya,+250786983952,G-0188,2024-06-04
F-01851,Namusoke Nandwa,+250787171103,G-0188,2024-09-30
F-01852,Atieno Masaba,+250782725726,G-0188,2025-05-10
F-01853,Wanjiru Nabukenya,+250789454753,G-0188,2024-02-07
F-01854,Cheruiyot Bizimana,+250788168342,G-0188,2023-09-18
F-01855,Simiyu Kirya,+250782549987,G-0188,2024-04-06
F-01856,Ojok Kirya,+250781917645,G-0188,2023-06-30
F-01857,Adhiambo Okello,+250782178080,G-0189,2025-04-04
F-01858,Achieng Kagabo,+250789166046,G-0189,2025-04-23
F-01859,Were Kagabo,+250780516895,G-0189,2024-10-23
F-01860,Niyonzima Chemutai,+250782244492,G-0189,2024-05-26
F-01861,Chepkoech Mutai,+250787401987,G-0189,2024-01-28
F-01862,Wasswa Uwimana,+250787907560,G-0189,2023-10-23
F-01863,Ojok Wangila,+250786746117,G-0189,2025-03-30
F-01864,Kipruto Masaba,+250787970515,G-0190,2023-05-05
F-01865,Nafula Ntawukuriryayo,+250780891657,G-0190,2023-07-18
F-01866,Achieng Wanyama,+250784510314,G-0190,2025-04-17
F-01867,Barasa Uwimana,+250781656719,G-0190,2025-04-20
F-01868,Barasa Khaemba,+250780832139,G-0190,2024-12-15
F-01869,Kipruto Wangila,+250784522494,G-0190,2023-08-25
F-01870,Cheruiyot Nabukenya,+250785346743,G-0191,2023-12-30
F-01871,Masika Hakizimana,+250782638862,G-0191,2023-10-19
F-01872,Were Namunyu,+250784688757,G-0191,2024-10-15
F-01873,Jepkosgei Juma,+250782979098,G-0191,2023-07-07
F-01874,Jepkosgei Juma,+250786830276,G-0191,2024-06-03
F-01875,Kiptoo Kagabo,+250781062313,G-0191,2024-10-07
F-01876,Were Chemutai,+250788182795,G-0191,2024-04-16
F-01877,Wekesa Otieno,+250780807019,G-0192,2024-01-01
F-01878,Were Rotich,+250787492805,G-0192,2025-04-19
F-01879,Chepkoech Barasa,+250784487367,G-0192,2023-11-05
F-01880,Nekesa Khaemba,+250781695800,G-0192,2023-07-15
F-01881,Mutesi Bizimana,+250786798904,G-0192,2025-05-29
F-01882,Niyonzima Owor,+250785734686,G-0192,2024-12-17
F-01883,Niyonzima Wangila,+250789660659,G-0193,2023-12-29
F-01884,Wasswa Juma,+250780320714,G-0193,2023-09-21
F-01885,Niyonzima Hakizimana,+250785155830,G-0193,2023-08-13
F-01886,Otieno Makokha,+250780874956,G-0193,2024-03-07
F-01887,Amongi Uwimana,+250783756916,G-0193,2023-10-29
F-01888,Adhiambo Namunyu,+250785616618,G-0193,2024-03-02
F-01889,Habimana Otieno,+250785129378,G-0193,2025-02-10
F-01890,Amongi Nandwa,+250789276402,G-0194,2025-01-20
F-01891,Wasswa Otieno,+250785487739,G-0194,2025-04-16
F-01892,Musimenta Rotich,+250786529075,G-0194,2024-07-26
F-01893,Okello Rotich,+250780918518,G-0194,2024-07-02
F-01894,Nabirye Khaemba,+250781750135,G-0194,2024-08-27
F-01895,Ojok Kagabo,+250788126996,G-0194,2023-10-13
F-01896,Niyonzima Ntawukuriryayo,+250783930508,G-0194,2025-06-04
F-01897,Kipruto Kirya,+250780260295,G-0194,2023-08-20
F-01898,Mutesi Nsengimana,+250781774403,G-0194,2024-10-26
F-01899,Namusoke Makokha,+256710068796,G-0195,2023-03-10
F-01900,Were Wanyama,+256780454556,G-0195,2024-12-18
F-01901,Atieno Kiplagat,+256728695719,G-0195,2025-01-06
F-01902,Mugisha Wanyama,+256720322759,G-0195,2025-06-21
F-01903,Jepkosgei Sifuna,+256706349336,G-0195,2024-07-31
F-01904,Ingabire Omondi,+256705203280,G-0195,2025-06-28
F-01905,Kipruto Wanyonyi,+256751421258,G-0195,2024-07-03
F-01906,Odhiambo Rotich,+256753968989,G-0196,2024-06-26
F-01907,Musimenta Nandwa,+256774555007,G-0196,2023-04-12
F-01908,Were Juma,+256728150941,G-0196,2025-02-16
F-01909,Amongi Uwimana,+256745793847,G-0196,2023-11-10
F-01910,Twagirayezu Ntawukuriryayo,+256788016816,G-0196,2024-04-22
F-01911,Musimenta Wafula,+256733103482,G-0196,2024-04-06
F-01912,Were Kagabo,+256700623747,G-0196,2023-11-28
F-01913,Chepkoech Barasa,+256789316993,G-0196,2024-08-29
F-01914,Wanjiru Mukamurenzi,+256705721248,G-0196,2025-03-24
F-01915,Nafula Omondi,+256757449707,G-0197,2024-01-04
F-01916,Uwase Wangila,+256760613868,G-0197,2023-08-24
F-01917,Okello Situma,+256728471968,G-0197,2024-07-02
F-01918,Uwimana Nsengimana,+256742088017,G-0197,2023-05-12
F-01919,Nabirye Wanyama,+256702775071,G-0197,2023-11-21
F-01920,Mugisha Nsengimana,+256771054864,G-0197,2023-10-07
F-01921,Okello Barasa,+256739349184,G-0197,2023-03-07
F-01922,Chepkoech Kagabo,+256763763369,G-0197,2024-07-08
F-01923,Niyonzima Namunyu,+256734875884,G-0197,2024-07-19
F-01924,Nekesa Juma,+256771721627,G-0197,2025-01-12
F-01925,Wasswa Namunyu,+256751110512,G-0197,2025-03-16
F-01926,Nakato Cherop,+256727250486,G-0197,2023-03-26
F-01927,Wasswa Sifuna,+256767822775,G-0197,2025-03-24
F-01928,Uwase Mutai,+256769741076,G-0197,2024-11-25
F-01929,Otieno Situma,+256731324452,G-0198,2023-09-04
F-01930,Jepkosgei Mutai,+256731125261,G-0198,2023-11-16
F-01931,Chelimo Cherop,+256748559642,G-0198,2025-06-10
F-01932,Wekesa Namunyu,+256715510767,G-0198,2023-12-05
F-01933,Wafula Watulo,+256755751895,G-0198,2024-06-27
F-01934,Nasimiyu Mukamurenzi,+256749898809,G-0198,2024-07-14
F-01935,Simiyu Omondi,+256720737909,G-0198,2023-08-27
F-01936,Auma Simiyu,+256749618048,G-0199,2025-05-22
F-01937,Wanyama Owor,+256711487795,G-0199,2024-06-21
F-01938,Okello Hakizimana,+256719183043,G-0199,2024-05-07
F-01939,Wanjiru Khaemba,+256710016486,G-0199,2023-08-21
F-01940,Cheruiyot Otieno,+256718712105,G-0199,2025-02-18
F-01941,Nakato Wafula,+256708675281,G-0199,2024-12-21
F-01942,Amongi Wafula,+256783026248,G-0199,2024-06-10
F-01943,Mugisha Nsengimana,+256786184371,G-0199,2024-02-22
F-01944,Cheruiyot Kirya,+256706726801,G-0199,2024-12-28
F-01945,Nanjala Nandwa,+256774536259,G-0199,2023-07-31
F-01946,Niyonzima Barasa,+256740068064,G-0200,2023-08-14
F-01947,Wasswa Mutai,+256758484287,G-0200,2024-09-08
F-01948,Mukamana Hakizimana,+256745514077,G-0200,2024-10-24
F-01949,Wanyama Kagabo,+256762227073,G-0200,2024-02-12
F-01950,Achieng Wanyonyi,+256707699766,G-0200,2024-11-05
F-01951,Nekesa Sifuna,+256722307994,G-0200,2024-08-22
F-01952,Namusoke Ntawukuriryayo,+256716580708,G-0200,2024-10-30
F-01953,Atieno Wanyama,+256725256355,G-0200,2024-10-20
F-01954,Barasa Simiyu,+256786377552,G-0200,2024-01-02
F-01955,Wafula Mukamurenzi,+256772126708,G-0201,2024-12-21
F-01956,Mugisha Hakizimana,+256752066490,G-0201,2023-07-07
F-01957,Uwimana Kagabo,+256759506628,G-0201,2023-05-04
F-01958,Odhiambo Wanyonyi,+256702504478,G-0201,2024-06-04
F-01959,Kiptoo Nabukenya,+256701165858,G-0201,2023-04-18
F-01960,Atieno Uwimana,+256720145148,G-0201,2024-07-21
F-01961,Auma Khaemba,+256768287637,G-0201,2023-08-02
F-01962,Kipruto Nandwa,+256771842755,G-0201,2023-12-09
F-01963,Twagirayezu Mukamurenzi,+256782218757,G-0201,2025-06-02
F-01964,Namusoke Watulo,+256743037437,G-0201,2025-04-15
F-01965,Kirabo Chemutai,+256713245597,G-0201,2023-05-07
F-01966,Niyonzima Namulundu,+256742342073,G-0202,2025-01-16
F-01967,Chelimo Mutai,+256703951683,G-0202,2024-09-17
F-01968,Namusoke Makokha,+256753410497,G-0202,2024-04-12
F-01969,Nasimiyu Kagabo,+256768178205,G-0202,2024-07-06
F-01970,Nanjala Namunyu,+256774275479,G-0202,2024-11-27
F-01971,Mugisha Owor,+256726450435,G-0202,2024-10-18
F-01972,Were Kiplagat,+256741400710,G-0203,2025-04-05
F-01973,Masika Nsengimana,+256737823167,G-0203,2024-11-21
F-01974,Namusoke Ntawukuriryayo,+256724968489,G-0203,2024-04-02
F-01975,Cheruiyot Hakizimana,+256764086794,G-0203,2023-04-16
F-01976,Barasa Wafula,+256724206619,G-0203,2024-10-11
F-01977,Habimana Khaemba,+256775316316,G-0203,2023-05-26
F-01978,Nekesa Simiyu,+256775343047,G-0203,2025-02-07
F-01979,Kipruto Wanyama,+256786204140,G-0203,2023-09-10
F-01980,Ndayisenga Nabukenya,+256747433606,G-0203,2023-03-07
F-01981,Wafula Hakizimana,+256750515070,G-0203,2023-07-15
F-01982,Kirabo Namulundu,+256707911924,G-0204,2024-09-10
F-01983,Chelimo Barasa,+256755338618,G-0204,2024-05-20
F-01984,Niyonzima Okello,+256771212384,G-0204,2023-11-03
F-01985,Musimenta Okello,+256762152649,G-0204,2024-05-30
F-01986,Simiyu Wangila,+256752052452,G-0204,2023-04-15
F-01987,Barasa Hakizimana,+256788038436,G-0204,2023-08-26
F-01988,Nafula Cherop,+256719985238,G-0204,2024-01-31
F-01989,Kiptoo Barasa,+256745996829,G-0204,2024-11-10
F-01990,Wanyama Okello,+256718322083,G-0205,2023-12-13
F-01991,Kiptoo Otieno,+256736719562,G-0205,2023-03-14
F-01992,Ndayisenga Nabukenya,+256701112844,G-0205,2024-07-25
F-01993,Were Bizimana,+256770808036,G-0205,2024-12-15
F-01994,Cheruiyot Hakizimana,+256786501211,G-0205,2023-03-07
F-01995,Niyonzima Nandwa,+256756635625,G-0205,2023-12-17
F-01996,Auma Kiplagat,+256739465947,G-0205,2024-03-20
F-01997,Were Nabukenya,+256700061699,G-0205,2025-02-17
F-01998,Wanyama Masaba,+256734526936,G-0205,2025-05-09
F-01999,Ndayisenga Nabukenya,+256750094336,G-0205,2025-01-25
F-02000,Ndayisenga Okello,+256754962152,G-0205,2024-12-22
F-02001,Mutesi Omondi,+256710497219,G-0205,2023-04-25
F-02002,Twagirayezu Namunyu,+256722743275,G-0206,2023-05-15
F-02003,Uwase Wangila,+256736026590,G-0206,2024-03-06
F-02004,Odhiambo Barasa,+256745488296,G-0206,2024-07-06
F-02005,Nabirye Nandwa,+256759856575,G-0206,2023-06-10
F-02006,Masika Namulundu,+256720636456,G-0206,2025-01-02
F-02007,Chelimo Juma,+256788851000,G-0206,2025-04-13
F-02008,Nekesa Wafula,+256727553294,G-0206,2024-06-08
F-02009,Barasa Makokha,+256764729672,G-0206,2024-06-03
F-02010,Uwimana Wanyonyi,+256757436424,G-0206,2023-10-22
F-02011,Wanyama Otieno,+256769772065,G-0206,2025-04-19
F-02012,Chelimo Uwimana,+256766060768,G-0206,2023-05-23
F-02013,Uwase Wekesa,+256770859963,G-0206,2024-02-01
F-02014,Were Otieno,+256779775293,G-0206,2025-03-30
F-02015,Auma Nabukenya,+256725469163,G-0207,2024-08-06
F-02016,Chepkoech Kagabo,+256721321118,G-0207,2024-11-17
F-02017,Masika Makokha,+256774868156,G-0207,2023-12-08
F-02018,Nakato Rotich,+256725378644,G-0207,2024-06-20
F-02019,Atieno Rotich,+256741494123,G-0207,2024-07-19
F-02020,Were Wanyama,+256783543873,G-0207,2024-10-26
F-02021,Namusoke Juma,+256789868686,G-0207,2024-11-08
F-02022,Wanjiru Barasa,+256752090888,G-0207,2024-09-21
F-02023,Okello Kiplagat,+256729641242,G-0207,2024-02-26
F-02024,Nanjala Nandwa,+256787234741,G-0207,2023-08-06
F-02025,Nasimiyu Bizimana,+256784208342,G-0207,2023-08-06
F-02026,Adhiambo Kagabo,+256786117360,G-0208,2024-11-10
F-02027,Wekesa Okello,+256723356354,G-0208,2024-10-22
F-02028,Barasa Kirya,+256759839739,G-0208,2025-02-09
F-02029,Nekesa Wangila,+256752945682,G-0208,2024-11-08
F-02030,Adhiambo Nsengimana,+256736861354,G-0208,2024-06-30
F-02031,Chelimo Otieno,+256783645912,G-0208,2023-10-29
F-02032,Ojok Owor,+256740270626,G-0208,2025-05-14
F-02033,Wanjiru Barasa,+256742810443,G-0208,2024-06-07
F-02034,Naliaka Chemutai,+256724262824,G-0208,2024-07-03
F-02035,Jepkosgei Wanyonyi,+256767917547,G-0208,2024-05-28
F-02036,Auma Uwimana,+256777614785,G-0208,2025-01-13
F-02037,Mugisha Nandwa,+256736543669,G-0209,2023-09-27
F-02038,Barasa Cherop,+256733666886,G-0209,2023-03-09
F-02039,Nasimiyu Wafula,+256776445767,G-0209,2024-11-02
F-02040,Wasswa Simiyu,+256710200957,G-0209,2025-04-07
F-02041,Nabirye Barasa,+256729567319,G-0209,2023-09-01
F-02042,Amongi Nandwa,+256774129027,G-0209,2025-01-31
F-02043,Chelimo Omondi,+256703302516,G-0209,2023-03-04
F-02044,Were Simiyu,+256763500678,G-0210,2025-06-06
F-02045,Were Masaba,+256740196173,G-0210,2024-09-29
F-02046,Nabirye Otieno,+256747129217,G-0210,2023-06-25
F-02047,Kirabo Masaba,+256769607932,G-0210,2024-01-11
F-02048,Wafula Barasa,+256728207215,G-0210,2024-01-31
F-02049,Nafula Uwimana,+256707852011,G-0210,2024-02-13
F-02050,Musimenta Kirya,+256725696113,G-0210,2024-09-17
F-02051,Nafula Namunyu,+256744218603,G-0210,2024-01-27
F-02052,Masika Wekesa,+256773076153,G-0210,2023-10-29
F-02053,Uwimana Cherop,+256715934201,G-0210,2025-05-30
F-02054,Nasimiyu Omondi,+256766394725,G-0210,2024-01-04
F-02055,Wanyama Wafula,+256788981413,G-0211,2024-01-02
F-02056,Achieng Omondi,+256760277789,G-0211,2024-01-26
F-02057,Chelimo Namulundu,+256767622011,G-0211,2025-03-04
F-02058,Musimenta Namunyu,+256722476642,G-0211,2024-01-08
F-02059,Uwase Hakizimana,+256710623989,G-0211,2023-03-23
F-02060,Mutesi Owor,+256777660158,G-0211,2023-07-01
F-02061,Otieno Masaba,+256768848837,G-0211,2024-04-07
F-02062,Nanjala Wekesa,+256783789138,G-0211,2023-11-28
F-02063,Naliaka Chemutai,+256752941413,G-0212,2023-05-01
F-02064,Wasswa Wangila,+256780995497,G-0212,2024-11-16
F-02065,Nanjala Kagabo,+256736629339,G-0212,2023-10-24
F-02066,Barasa Barasa,+256751894692,G-0212,2024-12-06
F-02067,Amongi Hakizimana,+256707764443,G-0212,2023-12-04
F-02068,Uwase Wanyonyi,+256767735940,G-0212,2024-06-08
